-0.0263543,-0.00567315,0,0.999956,-0.00516828,-0.00427372,-0.00654235
-0.0287771,0.00807671,0,0.999786,-0.000461417,0.0159291,-0.0131794
-0.0406353,0.0194235,0,0.997739,-0.00547376,0.0276502,-0.0610064
-0.067883,0.0425465,0,0.99532,0.00357611,0.0226392,-0.0938736
-0.183207,0.133437,0,0.977759,-0.0050363,-0.0362029,-0.206521
-0.334755,0.213979,0,0.985576,-0.0266062,0.0795803,-0.146965
-0.409429,0.234068,0,0.98714,-0.00483957,0.0069319,-0.159633
-0.406991,0.22549,0,0.982349,0.00316946,0.0023657,-0.187014
-0.339578,0.176372,0,0.981597,0.0432289,-0.00369852,-0.185973
-0.260299,0.0581618,0,0.982216,-0.0304028,0.00762639,-0.185121
-0.260629,-0.0287293,0,0.985857,0.0036063,0.00199129,-0.167541
-0.296717,-0.00828846,0,0.985335,0.00243285,0.00170934,-0.170604
-0.322884,0.0648012,0,0.985073,-0.000424208,0.00183795,-0.172126
-0.310736,0.0980298,0,0.984174,-0.00152534,0.00155365,-0.177191
-0.286641,0.0923647,0,0.984179,-0.00214505,0.00146319,-0.177157
-0.271936,0.0791207,0,0.983957,-0.00154195,0.00149647,-0.178395
-0.266788,0.0798029,0,0.983966,-0.00139981,0.000906968,-0.178346
-0.270688,0.0878335,0,0.984313,-0.00080288,0.000488938,-0.176429
-0.293718,0.0975004,0,0.984367,-6.03573e-05,6.18497e-05,-0.176132
-0.346607,0.113391,0,0.984062,-0.000800146,0.000139903,-0.177825
-0.374062,0.112403,0,0.984596,0.000240749,0.00072013,-0.174844
-0.372232,0.103762,0,0.984706,0.000724826,0.00103449,-0.174217
-0.361711,0.104547,0,0.984375,0.00115846,0.000744928,-0.176082
-0.3608,0.105695,0,0.984646,0.0010825,0.00069209,-0.174559
-0.371438,0.0974596,0,0.984365,0.0269174,-0.00741709,-0.173912
-0.460995,0.0468222,0,0.986241,0.0226195,-0.00298792,-0.163734
-0.585586,-0.100254,0,0.988404,-0.00677513,-0.00627048,-0.151569
-0.696932,-0.252717,0,0.988527,0.00238487,0.00337864,-0.150986
-0.763069,-0.305049,0,0.988272,0.00674583,-0.0361268,-0.148215
-0.821956,-0.232784,0,0.98975,0.011656,0.0341899,-0.138164
-0.885123,-0.150683,0,0.989494,0.00551008,0.00722273,-0.144285
-0.879541,-0.147327,0,0.988925,0.0257346,0.0356506,-0.141757
-0.792513,-0.253392,0,0.990544,-0.00313567,0.014962,-0.136343
-0.662566,-0.385557,0,0.971558,0.0167633,0.0560888,-0.229452
-0.584795,-0.511549,0,0.981265,0.0368528,0.0277565,-0.187057
-0.613578,-0.629003,0,0.986711,-0.0279814,0.0100168,-0.159744
-0.793602,-0.656517,0,0.989612,0.0377234,-0.00620299,-0.138586
-0.969785,-0.666409,0,0.991529,0.0289019,-0.00789287,-0.126384
-1.01018,-0.779835,0,0.989881,0.00516868,-0.038658,-0.136436
-1.03595,-0.88897,0,0.99034,0.0318951,-0.010169,-0.134557
-1.08248,-0.986335,0,0.993358,0.0054645,-0.011966,-0.114312
-1.08609,-1.06145,0,0.991909,0.0125757,-0.0135451,-0.125595
-1.0803,-1.0678,0,0.991303,0.0105074,0.0424576,-0.124122
-1.03038,-1.03485,0,0.994564,-3.17883e-05,0.0425933,-0.0950191
-0.955312,-1.05795,0,0.995803,0.00537686,0.00483847,-0.0912334
-0.932307,-1.07209,0,0.989033,0.00357084,-0.00252019,-0.147627
-0.964918,-1.10255,0,0.990511,0.012166,0.00159937,-0.136885
-1.03444,-1.1406,0,0.990345,-0.0129936,-0.0531341,-0.127374
-1.11128,-1.14385,0,0.986562,-0.0434073,-0.0666111,-0.142735
-1.10545,-1.05536,0,0.993121,-0.0437249,-0.0631858,-0.0883543
-1.0184,-0.832696,0,0.992538,-0.0105181,-0.00387118,-0.121421
-0.840618,-0.55125,0,0.986243,-0.0279201,0.00740692,-0.162756
-0.688359,-0.360517,0,0.988355,0.0200735,0.0417808,-0.144934
-0.635237,-0.302664,0,0.967122,-0.0117364,0.0883516,-0.238184
-0.662141,-0.355043,0,0.933047,0.0536769,0.0999939,-0.341386
-0.660891,-0.387471,0,0.908471,0.0558925,0.0936429,-0.40347
-0.641512,-0.384106,0,0.88803,0.0402158,0.126165,-0.440304
-0.531505,-0.370475,0,0.78621,0.0164639,0.0219319,-0.617351
-0.392287,-0.446118,0,0.721374,-0.0607922,0.0924169,-0.683654
