0.00835307,0.000859424,0,0.999987,-0.00159618,-0.00105589,0.00481487
0.00468445,0.00311188,0,0.99998,-0.00267957,-0.00215388,0.00530087
-0.000709063,0.00383353,0,0.999972,-0.00387077,-0.00284329,0.0057989
-0.00638671,0.00316952,0,0.999967,-0.00420879,-0.00335638,0.00611912
-0.011179,0.00159241,0,0.999962,-0.00451982,-0.00347914,0.00652398
-0.0145544,-0.000373708,0,0.999961,-0.00435096,-0.00367938,0.00667905
-0.017358,-0.00118124,0,0.99996,-0.00456499,-0.00365233,0.00678664
-0.0203513,-0.000806193,0,0.999961,-0.00448807,-0.00360361,0.0066544
-0.024818,0.00163396,0,0.999963,-0.00448537,-0.0037576,0.0063744
-0.0297577,0.00300903,0,0.999959,-0.00465856,-0.00409502,0.00660363
-0.0348887,0.00389035,0,0.999957,-0.00476536,-0.00420825,0.00673356
-0.0400096,0.00546647,0,0.999955,-0.00484789,-0.00415467,0.00695121
-0.0436505,0.00512678,0,0.999957,-0.00494714,-0.00409347,0.00665772
-0.0496792,0.00538325,0,0.999955,-0.0051215,-0.00436493,0.00674659
-0.0551484,0.00630247,0,0.999954,-0.00508534,-0.0045921,0.00670868
-0.0605565,0.00787571,0,0.999951,-0.00517985,-0.00470649,0.00694483
-0.062541,0.0091541,0,0.999951,-0.00506321,-0.00465572,0.00705827
-0.0653997,0.0118385,0,0.999952,-0.00511102,-0.0046675,0.00687768
-0.0689492,0.0146301,0,0.999955,-0.00521997,-0.00467825,0.00632863
-0.0741552,0.0178641,0,0.999957,-0.00524522,-0.00478201,0.00595425
-0.0816179,0.0212022,0,0.999957,-0.0052571,-0.00473377,0.0059885
-0.0898482,0.0235593,0,0.999962,-0.00539306,-0.00364058,0.00582592
-0.0951499,0.0245176,0,0.999967,-0.00521724,-0.000323509,0.00624396
-0.0960782,0.0247304,0,0.999955,-0.00443815,0.00548521,0.00627986
-0.0961771,0.0257369,0,0.999911,-0.0033489,0.0116819,0.00544624
-0.0980724,0.0278965,0,0.999821,-0.00196182,0.018222,0.00475094
-0.100876,0.0294912,0,0.999779,-0.00128209,0.0205563,0.00419096
-0.106253,0.0320036,0,0.999787,-0.000952207,0.0204626,0.0026299
-0.109197,0.0336822,0,0.999835,-0.000733134,0.018107,0.00123198
-0.11064,0.0374992,0,0.999885,-0.00042735,0.0150897,-0.00141172
-0.116706,0.0438659,0,0.99992,-0.00037165,0.0116023,-0.00501721
-0.130303,0.0517449,0,0.999933,-0.000626944,0.00797207,-0.00835571
-0.149491,0.0587446,0,0.999921,-0.000980348,0.00495696,-0.0115222
-0.144351,0.0520085,0,0.999496,-0.00150447,0.00250414,-0.0316118
-0.12549,0.0494367,0,0.999318,-0.00253251,0.00335429,-0.0366823
-0.0936896,0.0403812,0,0.998676,-0.00358132,0.00712546,-0.0508165
-0.0709188,0.0353248,0,0.99851,-0.00455118,0.0119689,-0.0530539
-0.0593687,0.0345891,0,0.998303,-0.00521652,0.0182119,-0.0550661
-0.0631616,0.0381939,0,0.998036,-0.00555267,0.0264076,-0.0565272
-0.0721632,0.0421322,0,0.997882,-0.00516028,0.0319515,-0.0564195
-0.0767256,0.0465398,0,0.997622,-0.00429703,0.0380805,-0.0572804
-0.073979,0.050658,0,0.997269,-0.00297986,0.0452161,-0.0583267
-0.0629975,0.0527793,0,0.996895,-0.00194387,0.0505214,-0.0603707
-0.0486753,0.0515098,0,0.996733,-0.00108382,0.0511325,-0.0625083
-0.0339899,0.0490164,0,0.996729,-0.000310614,0.046964,-0.0657736
-0.0220152,0.0499386,0,0.996689,0.000668901,0.0428214,-0.0691081
-0.00525505,0.0505478,0,0.996593,0.00151878,0.0360838,-0.0741539
0.0190766,0.0479114,0,0.995433,0.00252582,0.0301026,-0.0905606
0.049058,0.0450001,0,0.994587,0.00343895,0.0249691,-0.100801
0.0773568,0.0410194,0,0.992733,0.00420533,0.0209997,-0.118417
0.0970368,0.0404698,0,0.991795,0.0033779,0.0185872,-0.126433
0.116794,0.0380859,0,0.989697,0.0015471,0.0157757,-0.142294
0.135365,0.0383312,0,0.988737,-0.00127318,0.0107022,-0.149275
0.149482,0.0373964,0,0.988087,-0.00439192,0.00307097,-0.153805
0.159276,0.0323434,0,0.986087,-0.00641718,-0.0069189,-0.165963
0.173186,0.0300757,0,0.98457,-0.00732425,-0.0169586,-0.174011
0.187491,0.0291446,0,0.982874,-0.00731264,-0.0262464,-0.182253
0.204831,0.0280242,0,0.979609,-0.00660826,-0.0333311,-0.198018
0.220818,0.0275787,0,0.976834,-0.0055197,-0.0364085,-0.210805
0.233166,0.0280745,0,0.973858,-0.00544732,-0.0353504,-0.224326
0.239314,0.0333545,0,0.972326,-0.00585648,-0.030459,-0.231559
0.245637,0.0372163,0,0.971424,-0.00614674,-0.0240843,-0.236044
0.249803,0.0404011,0,0.973607,-0.00476095,-0.0150746,-0.227683
0.250181,0.0423921,0,0.978894,-0.00339272,-0.00219351,-0.204329
0.242443,0.0430731,0,0.98164,-0.00108479,0.00885311,-0.190534
0.226769,0.0433283,0,0.982526,0.00420608,0.030917,-0.183491
0.202855,0.0472374,0,0.982538,0.00349404,0.0511824,-0.178851
0.176075,0.0525011,0,0.98261,-0.011525,0.0675781,-0.172562
0.1609,0.049476,0,0.981947,-0.0213557,0.0769402,-0.171478
0.150635,0.0427668,0,0.980647,-0.0292987,0.0844001,-0.174209
0.147843,0.0363811,0,0.980193,-0.032753,0.0819504,-0.177292
0.146747,0.0316914,0,0.980484,-0.0327924,0.0738684,-0.179221
0.146719,0.0300695,0,0.980995,-0.0305642,0.0624159,-0.181159
0.145779,0.0305818,0,0.981487,-0.0265296,0.049576,-0.183088
0.144506,0.0325515,0,0.981739,-0.0232267,0.0410514,-0.184292
0.143201,0.0357002,0,0.981709,-0.0182186,0.0303896,-0.187063
0.144569,0.0381372,0,0.981503,-0.0130099,0.0206479,-0.189885
