0.00462241,0.00471253,0,0.998994,-0.00137183,-0.000999863,0.0448132
0.000205972,0.00470579,0,0.998978,-0.00256923,-0.00236692,0.0450599
-0.00562492,0.00457997,0,0.998953,-0.0033184,-0.00277203,0.0455436
-0.00889678,0.00368002,0,0.998931,-0.00387308,-0.00341253,0.0459334
-0.0116378,0.00356985,0,0.998933,-0.00429052,-0.00369908,0.0458361
-0.0112975,0.00343586,0,0.998936,-0.00451304,-0.00384694,0.045726
-0.0101141,0.00347093,0,0.998945,-0.00481626,-0.00383145,0.0455136
-0.00983138,0.00374959,0,0.998976,-0.0047974,-0.00429863,0.0447723
-0.0109437,0.00451487,0,0.998999,-0.00481446,-0.00463487,0.0442368
-0.0128242,0.00535494,0,0.999022,-0.00492844,-0.00456105,0.0437142
-0.0140648,0.00530511,0,0.999038,-0.00478487,-0.00471865,0.0433442
-0.0153959,0.00524644,0,0.999076,-0.00495365,-0.00456217,0.0424573
-0.0178344,0.00604962,0,0.999124,-0.00505674,-0.00477177,0.041273
-0.0187764,0.0060752,0,0.999162,-0.00503707,-0.00486763,0.040318
-0.0194107,0.00634209,0,0.999219,-0.00515553,-0.00447425,0.0389316
-0.0186301,0.0073161,0,0.999267,-0.00537998,-0.00271045,0.0378124
-0.0197397,0.00700724,0,0.999312,-0.00499423,0.00221338,0.0366881
-0.0209622,0.00632307,0,0.999333,-0.0041074,0.00871488,0.0352265
-0.0202059,0.00565394,0,0.999329,-0.00317718,0.0146339,0.0334406
-0.0191701,0.00575625,0,0.999309,-0.0021686,0.0191345,0.0317866
-0.0183623,0.00802607,0,0.99934,-0.00174789,0.0202873,0.0300698
-0.0172366,0.0100054,0,0.999436,-0.00135293,0.0188803,0.0277489
-0.0181019,0.00892941,0,0.999547,-0.00103324,0.0161789,0.0253414
-0.0200096,0.00756276,0,0.999652,-0.000812681,0.0131082,0.0228829
-0.0184741,0.00685027,0,0.999762,-0.000826689,0.00949252,0.0196057
-0.0163311,0.00659026,0,0.99985,-0.00104907,0.00608696,0.0161672
-0.0119138,0.00802498,0,0.999922,-0.00134277,0.00319879,0.0119956
-0.00687889,0.0108061,0,0.999976,-0.0020976,0.00199415,0.0062293
-0.00385675,0.0124493,0,0.999986,-0.00331794,0.00406861,0.000929821
-0.00237167,0.0141669,0,0.999954,-0.00440306,0.0081241,-0.00253512
0.0011554,0.0150095,0,0.999862,-0.00566932,0.0140392,-0.00686466
0.00696779,0.016311,0,0.999681,-0.00642386,0.0217551,-0.0111112
0.0106273,0.01794,0,0.999517,-0.00678463,0.0274994,-0.0127786
0.0150092,0.0185266,0,0.999288,-0.00640258,0.0339492,-0.0151876
0.0207879,0.0184788,0,0.998996,-0.00531518,0.040949,-0.0173652
0.0267245,0.0186497,0,0.998683,-0.00433708,0.0471612,-0.0197268
0.032391,0.0206227,0,0.998454,-0.00352795,0.050631,-0.0226829
0.0365625,0.0243748,0,0.998446,-0.00275638,0.0495711,-0.0252938
0.0424692,0.0281884,0,0.998554,-0.00171621,0.0455484,-0.0285041
0.0496242,0.0329953,0,0.998684,-0.000410983,0.0395167,-0.0327022
0.0580685,0.0382385,0,0.998725,0.000568402,0.0329535,-0.0382504
0.0743477,0.0410426,0,0.998623,0.00146791,0.0274402,-0.0446786
0.0943111,0.0429782,0,0.998385,0.00262863,0.022897,-0.0519277
0.121483,0.0429559,0,0.997937,0.00272676,0.0197167,-0.0610316
0.145974,0.0437732,0,0.997459,0.00158284,0.0177796,-0.0689743
0.176044,0.0447189,0,0.996805,-0.000675534,0.0135964,-0.0787011
0.207251,0.0406848,0,0.995928,-0.00312354,0.00656891,-0.0898529
0.232333,0.0362231,0,0.995183,-0.00527714,-0.00221721,-0.0978655
0.249427,0.0349045,0,0.994201,-0.00620209,-0.0114335,-0.10675
0.262972,0.0341408,0,0.992747,-0.00617764,-0.0215397,-0.118118
0.27093,0.0369533,0,0.991142,-0.0053573,-0.0295105,-0.129375
0.282085,0.0425625,0,0.989124,-0.00381799,-0.0356064,-0.142659
0.294563,0.0465124,0,0.987184,-0.0031412,-0.0364228,-0.155342
0.308669,0.0477386,0,0.985541,-0.00353861,-0.0334772,-0.166062
0.317602,0.044199,0,0.983472,-0.00445198,-0.0276314,-0.178886
0.322659,0.039275,0,0.981918,-0.00517723,-0.0210517,-0.188059
0.329045,0.0308678,0,0.98232,-0.00298305,-0.00856838,-0.18699
0.32739,0.025395,0,0.984542,-0.00398155,0.00251517,-0.175087
0.31629,0.0282501,0,0.986274,7.78846e-06,0.017558,-0.164179
0.297217,0.0359574,0,0.986643,0.00305869,0.0431199,-0.157055
0.273531,0.0416908,0,0.986879,-0.00302854,0.0587015,-0.15038
0.245498,0.0431607,0,0.986681,-0.0195492,0.0725896,-0.144251
0.224818,0.041413,0,0.986322,-0.0269989,0.0794053,-0.141894
0.209871,0.0388459,0,0.985913,-0.0339148,0.0825136,-0.141483
0.201298,0.037308,0,0.986018,-0.0358062,0.0774652,-0.143126
0.196226,0.0366106,0,0.986536,-0.0343933,0.0675891,-0.144899
0.19436,0.0383286,0,0.987117,-0.0309415,0.0557323,-0.146751
0.194389,0.0384371,0,0.987618,-0.0260039,0.043432,-0.148489
0.193827,0.0371334,0,0.987803,-0.0219652,0.0348582,-0.150157
0.192893,0.0364963,0,0.987988,-0.0161717,0.0241474,-0.151773
0.191398,0.0380715,0,0.987959,-0.0118966,0.0171667,-0.153299
0.189613,0.0414186,0,0.987886,-0.00863789,0.0121426,-0.154467
0.189976,0.0458185,0,0.987793,-0.00645082,0.00905993,-0.155376
0.19015,0.0483913,0,0.987728,-0.00486596,0.00691249,-0.155953
0.190409,0.0495897,0,0.98767,-0.00361445,0.00536112,-0.156415
0.19157,0.0509846,0,0.987616,-0.00292484,0.00432673,-0.156805
