0.0181278,-0.00747624,0.0141982,0.999979,-0.00131161,0.00209053,-0.0060198
0.0111281,-0.00483846,0.0155143,0.99998,-0.00120978,0.00172511,-0.00593312
0.00615217,-0.00294302,0.0164792,0.999981,-0.00112053,0.0016772,-0.0058663
-0.00109456,-0.000163938,0.0179956,0.999981,-0.000829314,0.00186063,-0.00573948
-0.00753439,0.0023578,0.0193754,0.999982,-0.000624474,0.00200064,-0.0056542
-0.0132466,0.00463553,0.0206326,0.999982,-0.000635616,0.00184232,-0.00560089
-0.0193801,0.00715925,0.0220496,0.999983,-0.000634783,0.0017527,-0.00553398
-0.0253757,0.00977803,0.0234629,0.999983,-0.000626854,0.00193388,-0.00548371
-0.0312519,0.0124171,0.024908,0.999983,-0.000503276,0.00223382,-0.00542495
-0.0355038,0.0143671,0.0259899,0.999983,-0.000390112,0.002304,-0.00540345
-0.0413551,0.0170912,0.0274596,0.999983,-0.000287548,0.00205014,-0.00536671
-0.0467197,0.0195553,0.0287174,0.999984,-0.000208606,0.00194044,-0.005382
-0.0537127,0.0227097,0.0302957,0.999983,-0.00024243,0.00207775,-0.00539379
-0.0585878,0.0248951,0.0313939,0.999982,-0.000266363,0.00236872,-0.0054245
-0.0635067,0.0270769,0.0324638,0.999982,-0.000271287,0.00252865,-0.00550565
-0.068473,0.0292285,0.0335646,0.999981,-0.000315984,0.00251121,-0.00555093
-0.0739885,0.031621,0.034755,0.999981,-0.000356353,0.00252322,-0.0055491
-0.0805282,0.034441,0.0360875,0.99998,-0.000342486,0.00270514,-0.00563254
-0.0864425,0.0369455,0.0372424,0.999979,-0.000263839,0.00297991,-0.00572339
-0.0926458,0.0395997,0.0384832,0.999978,-0.000260554,0.00314843,-0.00586967
-0.0981123,0.0418857,0.0395025,0.999976,-0.000177917,0.00322554,-0.00610892
-0.102824,0.0438479,0.0403132,0.999974,-8.65713e-05,0.00338426,-0.00643634
-0.106884,0.0455216,0.0410401,0.99997,-0.000215485,0.00390805,-0.00674098
-0.111223,0.0473359,0.0418872,0.999956,-0.000405405,0.00608842,-0.00708852
-0.115663,0.0492456,0.0428463,0.999906,4.20366e-05,0.0115152,-0.0074968
-0.119268,0.0508704,0.0437068,0.999788,0.00107798,0.0189656,-0.00789163
-0.122009,0.0522305,0.0445287,0.999619,0.00225594,0.0262329,-0.00827891
